lake,lake_lat,lake_long,tsi,trophic_status,climate_zone,lake_elev,lake_area,lake_volume,mean_lake_depth,year,season,num_samples,start_day,end_day,days_in_window,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,mean_temp,mean_tp,mean_secchi,mean_ph,mean_srp,mean_tkn,mean_par,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,prev_week_mean_temp,prev_2weeks_mean_temp,prev_week_mean_par,prev_2weeks_mean_par,prev_7days_mean_tp,prev_14days_mean_tp,prev_7days_mean_tkn,prev_14days_mean_tkn,ssr_station,ssr_id,ssr_id_type,ssr_lat,ssr_long,geo_dist_km,ssr_elev,ssr_lake_elev_diff,mean_ssr,prev_7days_mean_ssr,prev_14days_mean_ssr
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2012,summer,12,165,271,106,0.023584906,11.1,921.6,,,13.45,0.22075,,,,,,0.003743636,0.605574326,0.006181959,10.7,10.7,,,0.278,0.278,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2013,single,12,30,107,44,0.918181818,44.6,586.1333333,,,5.833333333,0.194666667,,,,,,0.218614719,0.166583748,1.312341218,,,,,0.326,0.326,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2014,single,12,21,115,58,0.287931034,17.9,481.6416667,,,6.766666667,0.106366667,,,,,,0.239942529,0.214447044,1.118889421,,,,,0.112,0.112,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2015,spring,12,23,79,56,0.571428571,34.2,992.1333333,,,5.733333333,0.136666667,,,,,,0.25974026,0.161681829,1.606490115,2.7,2.7,,,0.137,0.137,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2015,summer,12,205,266,61,0.07704918,9.2,329.4166667,,,14.73333333,0.238,,,,,,0.01712204,0.677816281,0.025260591,14.9,14.9,,,0.333,0.333,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2016,single,12,26,112,55,0.247272727,20.9,521.7333333,,,6.9,0.144,,,,,,0.033872976,0.221566397,0.152879574,,,,,0.127,0.127,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2018,spring,11,17,71,54,0.240740741,14.3,286.9666667,,,6.133333333,0.133333333,,,,,,0.185185185,0.181566091,1.019932653,3.8,3.8,,,0.119,0.119,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2018,summer,11,179,232,53,0.139622642,9.1,258.4666667,,,17.4,0.213333333,,,,,,0.082130966,0.812151454,0.101127647,16.2,16.2,,,0.155,0.155,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2019,spring,11,56,133,77,0.07012987,8.3,501.8666667,,,8.825,0.10925,,,,,,0.024182714,0.330190019,0.073238779,5.4,5.4,,,0.107,0.107,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alderfen inflow,52.72590286,1.48104117,53.49741509,eutrophic,10,3,,,,2019,summer,11,226,268,42,0.330952381,20,548.1,,,14.3,0.33,,,,,,0.054254489,0.65385916,0.082975803,14.1,14.1,,,0.47,0.47,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,173.4242541,31,28,,,
Alton water,51.9954049,1.11106546,54.37015394,eutrophic,10,31,1.23,9.1,7.4,2004,single,12,99,233,96,0.486458333,55.5,1633.733333,,,15.7975,0.03175,,,,,,0.055279356,0.734374437,0.075274074,,,,,0.047,0.047,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,100.118718,31,0,185.6222222,142,115.4
Alton water,51.9954049,1.11106546,54.37015394,eutrophic,10,31,1.23,9.1,7.4,2005,single,12,119,196,56,0.058928571,5.8,250.3666667,,,18.99,0.045666667,,,,,,0.023571429,0.878576988,0.026829099,,,,,0.027,0.027,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,100.118718,31,0,203.1794872,152,152
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2004,spring,11,18,43,25,2.044,62.7,729.375,,,6.8,0.0635,,,,,,0.176206897,0.216220845,0.81493945,,,,,0.073,0.073,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,38.61538462,28,28
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2004,summer,11,181,265,84,0.007380952,9.1,658.14,,,15.6,0.039666667,,,,,,0.001020879,0.72414439,0.001409772,16,16,,,0.041,0.041,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,174.6235294,212,212
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2005,single,12,24,67,21,0.084761905,5.89,115.0275,,,4,0.0545,,,,,,0.020623334,0.085333333,0.241679701,,,,,0.048,0.048,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,53.63636364,34,34
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2006,single,12,137,192,27,0.466666667,13,217.8233333,,,16.7,0.038,,,,,,1.166666667,0.779386747,1.496903395,,,,,0.02,0.02,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,233.5892857,182,182
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2015,spring,12,5,62,57,0.203508772,15.8,580.25,,,,0.030233333,,,,,,0.04845447,,,,,,,0.0195,0.0195,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,,,
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2015,summer,12,154,285,131,0.04351145,19.6,1080.691667,,,,7.06742,,,,,,0.009669211,,,,,,,19.7,19.7,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,,,
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2016,single,12,126,215,61,0.237704918,19.1,436.6833333,,,,0.784233333,,,,,,0.051674982,,,,,,,2.32,2.32,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,,,
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2017,single,8,96,244,60,0.141666667,13.8,387.3333333,,,,14.8296,,,,,,0.02672956,,,,,,,44.1,44.1,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,,,
Anglesey outflow,52.66283494,-1.94137075,54.67658132,eutrophic,10,149,,,,2019,single,11,92,193,71,0.177464789,18.8,769.2166667,,,,0.029266667,,,,,,0.028623353,,,,,,,0.0185,0.0185,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,178.6122211,31,-118,,,
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2004,single,9,147,217,48,1.346458333,70.7,1718.72,,,14.95,0.2085,,,,,,0.221821801,0.689605866,0.321664609,,,,,0.183,0.183,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,211.0985915,203,203
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2005,single,12,11,104,51,1.434705882,82.1,1770.5925,,,5.45,0.1595,,,,,,0.160661353,0.148057187,1.085130392,,,,,0.195,0.195,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,77.63829787,28,28
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2006,spring,12,6,96,90,1.531,141,3383.1875,,,5.566666667,0.173666667,,,,,,0.47694704,0.153619074,3.104738426,3.5,3.5,,,0.203,0.203,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,72.04395604,36,36
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2007,spring,12,25,65,40,0.5235,26.3,506.8083333,,,4.3,0.269,,,,,,0.09766791,0.097251271,1.004284157,1.9,1.9,,,0.234,0.234,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,61.26829268,30,30
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2009,spring,12,48,105,57,1.243859649,108,3579.85,,,10.25333333,0.172333333,,,,,,0.067970473,0.415219144,0.163697829,8.01,8.01,,,0.17,0.17,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,119.6896552,55,55
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2009,summer,12,189,306,117,2.982051282,351,5056.025,,,13.836,0.26828,,,,,,1.42002442,0.627696299,2.262279421,18.905,18.905,,,0.1207,0.1207,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,136.7542373,191,213.8666667
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2010,single,9,47,201,36,2.461111111,97,2024.45,,,5.94,0.130666667,,,,,,0.292989418,0.171864057,1.704774249,,,,,0.116,0.116,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,185.6903226,69,69
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2011,spring,13,7,33,26,0.180769231,16.7,441.5666667,,,2.2,0.13025,,,,,,0.015064103,0.028038621,0.537262611,1.5,1.5,,,0.176,0.176,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,35.62962963,34,34
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2012,single,10,115,229,86,0.176744186,28,1254.133333,,,14.525,0.156,,,,,,0.01380814,0.666359277,0.020721764,,,,,0.153,0.153,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,193.6521739,144,144
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2013,spring,13,17,72,55,1.038181818,58.7,1695.333333,,,3.266666667,0.209,,,,,,0.648863636,0.058871411,11.0217102,1.9,1.9,,,0.277,0.277,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,64.875,29,29
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2013,summer,13,234,267,33,0,17,482.0666667,,,17.03333333,0.26,,,,,,0,0.795236727,0,17.5,17.5,,,0.21,0.21,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,136.7058824,184,184
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2014,single,12,20,64,15,0.093333333,3.4,69,,,,0.1915,,,,,,0.046666667,,,,,,,0.185,0.185,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,56.26666667,25,25
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2016,spring,12,26,55,29,5.806896552,172,2042.566667,,,,0.3685,,,,,,1.61302682,,,,,,,0.574,0.574,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,51.2,24,24
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2016,summer,12,152,237,85,0.010588235,14.5,785.8333333,,,,0.177675,,,,,,0.001058824,,,,,,,0.0947,0.0947,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,197.9883721,220,220
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2017,spring,12,30,72,42,0.123809524,7.3,247.05,,,,0.194,,,,,,0.058956916,,,,,,,0.15,0.15,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,65.48837209,30,30
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2017,summer,12,195,278,83,0.203614458,18.8,685.95,,,,0.463,,,,,,0.107165504,,,,,,,0.262,0.262,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,,,
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2018,summer,12,150,221,71,0.794366197,176,4256.366667,,,,0.89065,,,,,,0.248239437,,,,,,,0.224,0.224,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,,,
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2019,spring,11,14,49,35,0.114285714,16.7,831.1041667,,,,0.141,,,,,,0.008998875,,,,,,,0.152,0.152,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,,,
Aqualate mere,52.77794051,-2.3332399,63.60603473,eutrophic,10,73,0.5,1.74,3.5,2019,summer,11,190,287,97,0.024742268,11,529.15,,,,0.1555,,,,,,0.008531817,,,,,,,0.18,0.18,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,167.906684,118,45,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2007,single,7,60,235,26,15.30384615,406,3743.783333,,,9.75,0.164,,,,,,1.889363723,0.385023013,4.907144927,,,,,0.273,0.273,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2008,spring,12,27,85,58,1.229310345,119,3868.358333,,,7.2,0.323666667,,,,,,0.231945348,0.237811469,0.975332895,8.4,8.4,,,0.322,0.322,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2008,summer,12,151,239,88,1.360227273,157,8017.833333,,,17.15,0.44375,,,,,,0.074329359,0.800678972,0.09283291,16.3,16.3,,,0.445,0.445,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2009,spring,12,14,50,36,0.036111111,10.4,705.9,,,,0.348,,,,,,0.003968254,,,,,,,0.416,0.416,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2010,single,6,31,87,22,3.331818182,77.8,708.0333333,,,,0.2905,,,,,,0.74040404,,,,,,,0.303,0.303,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2013,single,6,186,247,28,3.835714286,113,1324.866667,,,,0.3905,,,,,,0.68494898,,,,,,,0.356,0.356,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2014,spring,12,13,113,100,0.262,160,5306.208333,,,,0.295,,,,,,0.039104478,,,,,,,0.367,0.367,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2014,summer,12,163,248,85,0.46,56.2,3552.883333,,,,0.4025,,,,,,0.033576642,,,,,,,0.336,0.3745,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2015,spring,12,12,63,51,4.519607843,237,3155.791667,,,,0.315,,,,,,0.695324284,,,,,,,0.31,0.31,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2015,summer,12,159,246,87,0.034482759,128,4606.983333,,,,0.448,,,,,,0.002394636,,,,,,,0.413,0.413,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2016,summer,12,160,189,29,2.348275862,125,2766.116667,,,,0.371,,,,,,0.041270226,,,,,,,0.418,0.418,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2017,spring,12,5,55,50,1.994,106,1657.458333,,,,0.438,,,,,,0.316507937,,,,,,,0.526,0.526,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2017,summer,12,135,220,85,1.525882353,148,3301.9,,,,0.4115,,,,,,0.083381549,,,,,,,0.374,0.374,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2018,spring,12,18,72,54,0.485185185,31.4,1089.3,,,,0.324666667,,,,,,0.093304843,,,,,,,0.354,0.354,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2018,summer,12,169,220,51,3.005882353,169,3386.1,,,,0.314333333,,,,,,0.191457475,,,,,,,0.201,0.201,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Attenborough,52.89563574,-1.24036855,68.84200876,eutrophic,10,29,,,,2019,spring,12,3,58,55,2.956363636,179,2824.616667,,,,0.396666667,,,,,,0.180266075,,,,,,,0.407,0.407,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,171.5895941,31,2,,,
Alfhildsgrund W.,58.735076,12.550109,34.44695258,oligotrophic,7,44,5486.23,153000,27.9,1974,single,7,115,198,53,0.058754717,3.888,85.7745,,,,,,,,,,0.075910487,,,,,,,,,,,Karlstad,2101,GEBA,59.36666667,13.46666667,87.84472264,50,6,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1981,single,8,183,239,41,0.41097561,19.15,423.6166667,,,,,,,,,,0.178685048,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1982,spring,17,26,145,119,0.073109244,22.7,831.315,,,,,,,,,,0.018051665,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1982,summer,17,186,278,92,0.195108696,20.75,916.1741667,,,,,,,,,,0.069681677,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1983,spring,15,49,145,96,0.069270833,14.6,659.6625,,,,,,,,,,0.106570513,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1983,summer,15,186,272,86,0.145348837,20,775.1944444,,,,,,,,,,0.019379845,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1984,single,15,60,144,70,0.2125,15.575,356.9527778,,,,,,,,,,0.303571429,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1987,single,19,152,264,101,0.112706271,14.45,683.78,,,,,,,,,,0.036752045,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1988,single,18,159,257,84,0.150793651,13.9,420.8,,,,,,,,,,0.122265122,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,290,290
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1990,single,17,164,276,97,0.046391753,8.9,451.62,,,,,,,,,,0.015997156,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,206
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1991,single,16,169,266,84,0.307738095,26.55,631.755,,,,,,,,,,0.43962585,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,216.6111111,292,292
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1992,spring,16,64,153,89,0.042696629,20,571.32,,,,,,,,,,0.170786517,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,162,124,106.2666667
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1992,summer,16,189,255,66,0.173484848,21.95,661.8566667,,,,,,,,,,0.016522367,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1993,spring,17,8,155,147,0.01984127,13.3,573.4933333,,,,,,,,,,0.011337868,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,159.7741935,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1993,summer,17,193,277,84,0.131746032,24.85,897.6966667,,,,,,,,,,0.03187404,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,186.7176471,223,223.4
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1994,single,18,10,140,113,0.084513274,20.45,831.0483333,,,,,,,,,,0.022536873,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,180.2135922,77,77
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1995,single,16,177,261,73,0.092465753,11.9,588.915,,,,,,,,,,0.025684932,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,1997,single,16,20,154,120,0.055416667,10,375.79,,,,,,,,,,0.034635417,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,163,72,72
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2000,single,19,115,276,148,0.059234234,13.76666667,988.1183333,,,,,,,,,,0.011846847,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,210.2283951,182,182
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2001,single,18,26,149,108,0.040123457,17.45,409.3383333,,,,,,,,,,0.046296296,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,162.5322581,69,69
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2003,spring,17,24,149,125,0.017866667,15.9,717.3266667,,,,,,,,,,0.018482759,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,165.2460317,78,78
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2003,summer,17,174,273,99,0.045622896,12.3,601.6116667,,,,,,,,,,0.013686869,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,225.14,252,252
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2005,single,18,54,136,69,0.095169082,9.7,243.1883333,,,,,,,,,,0.105743425,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,192.6506024,101,101
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2006,single,17,10,136,111,0.166966967,19.33333333,384.6008333,,,,,,,,,,0.208708709,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,157,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2007,spring,18,24,141,117,0.015384615,15.25,372.775,,,,,,,,,,0.019230769,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2007,summer,18,155,270,115,0.11115942,17.65,815.2316667,,,,,,,,,,0.022840977,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2008,single,17,182,266,71,0.088732394,10.5,421.72,,,,,,,,,,0.021126761,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2010,single,19,144,256,99,0.091414141,10.95,580.1533333,,,,,,,,,,0.048112706,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2011,single,18,19,151,118,0.030508475,14.1,356.63,,,,,,,,,,0.122033898,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2012,spring,19,16,121,105,0.075396825,13.75,507.8516667,,,,,,,,,,0.119047619,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2012,summer,19,192,248,56,0.226190476,14.1,398.0066667,,,,,,,,,,0.157807309,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2014,single,16,17,168,136,0.086519608,25.55,717.7941667,,,,,,,,,,0.032044299,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2016,spring,17,28,144,116,0.009051724,15,394.175,,,,,,,,,,0.010057471,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allequash lake,46.038,-89.701,49.56095182,mesotrophic,7,499,,,,2016,summer,17,172,256,84,0.135714286,15.4,651.105,,,,,,,,,,0.033928571,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,324.0940343,260,-239,,,
Allgunnen,57.22255,14.614887,47.03593176,mesotrophic,7,205,13.65,121.8,8.9,1995,single,7,114,206,63,0.057142857,9,407.3,,,,,,,,,,0.010582011,,,,,,,,,,,Vaexjoe / Kronoberg,2106,GEBA,56.93333333,14.73333333,32.99882758,176,-29,201.7526882,138,138
