lake,year,season,start_day,end_day,gw_length,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,gw_temp,gw_tp,gw_secchi,gw_ph,gw_srp,gw_tkn,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,pre_gw_temp,num_samples,pre_gw_tp,pre_gw_tkn,thresh_val,lat_group,climate_zone,tsi,trophic_status,lake_lat,lake_long,days_sampled,first_day,last_day,sampling_frequency,mean_time_between_samples
Björkfjärden SE.,1988,single,130,201,37,0.124324324,7.1,152.3166667,,,,,,,,,0.04972973,,,,7,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,218,75,293,0.032110092,31.14285714
Björkfjärden SE.,1989,single,73,164,55,0.130909091,9.1,254.375,,,,,,,,,0.068899522,,,,7,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,217,73,290,0.032258065,31
Björkfjärden SE.,1991,single,66,162,60,0.125,8.2,213,,,,,,,,,0.178571429,,,,7,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,222,66,288,0.031531532,31.71428571
Björkfjärden SE.,1994,single,138,200,26,0.315384615,9.9,118.7333333,,,,,,,,,0.185520362,,,,7,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,223,68,291,0.031390135,31.85714286
Björkfjärden SE.,2001,single,114,192,27,0.377777778,11.1,134.1,,,,,,,,,0.419753086,,,,6,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,203,65,268,0.02955665,33.83333333
Björkfjärden SE.,2007,single,53,191,90,0.113333333,13.9,508.9833333,,,,,,,,,0.030630631,,,,6,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,207,53,260,0.028985507,34.5
Björkfjärden SE.,2009,single,112,195,34,0.532352941,19.9,282.2,,,,,,,,,0.295751634,,,,7,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,193,57,250,0.03626943,27.57142857
Björkfjärden SE.,2010,single,117,194,28,0.489285714,17.9,234.2666667,,,,,,,,,0.116496599,,,,6,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,187,69,256,0.032085561,31.16666667
Björkfjärden SE.,2017,single,82,137,33,0.357575758,14,210.375,,,,,,,,,0.162534435,,,,6,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,173,82,255,0.034682081,28.83333333
Björkfjärden SE.,2019,single,58,141,56,0.321428571,19,404.1333333,,,,,,,,,0.321428571,,,,6,,,0.4,50-60,7,46.25162536,mesotrophic,59.29,17.52,202,58,260,0.02970297,33.66666667
Blea tarn,2007,single,85,198,73,0.02739726,3.1,162.1333333,,,13.46666667,0.0038,,,,,0.0249066,0.606535649,0.041063704,8,9,0.003,,0.4,50-60,10,41.08390313,mesotrophic,54.429,-3.092,267,85,352,0.033707865,29.66666667
Blea tarn,2008,single,101,231,113,0.021238938,3.5,254.9733333,,,11.35,0.005866667,,,,,0.019308126,0.481273301,0.040118838,6.9,11,0.0072,,0.4,50-60,10,41.08390313,mesotrophic,54.429,-3.092,322,31,353,0.034161491,29.27272727
Blea tarn,2009,single,65,229,131,0.038854962,5.8,383.89,,,,0.00438,,,,,0.054725298,,,,12,0.003,,0.4,50-60,10,41.08390313,mesotrophic,54.429,-3.092,317,27,344,0.03785489,26.41666667
Blea tarn,2010,single,22,61,28,0.428571429,12.5,165.9,,,,0.0114,,,,,0.857142857,,,,6,0.0028,,0.4,50-60,10,41.08390313,mesotrophic,54.429,-3.092,136,22,158,0.044117647,22.66666667
Bromlee lough overflow,2018,single,9,240,192,0.029166667,8.8,1023.533333,,,,0.025828571,,,,,0.009114583,,,,12,0.0176,,0.4,50-60,7,47.38788208,mesotrophic,55.021,-2.334,337,9,346,0.035608309,28.08333333
Brunnsjön,1998,single,48,159,84,0.06547619,6.6,199.2666667,,,,,,,,,0.05952381,,,,8,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,251,48,299,0.03187251,31.375
Brunnsjön,2001,single,51,190,111,0.023423423,3.7,275.025,,,,,,,,,0.021294021,,,,8,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,237,51,288,0.033755274,29.625
Brunnsjön,2002,single,84,225,112,0.025892857,3.9,306.2416667,,,,,,,,,0.025892857,,,,8,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,210,84,294,0.038095238,26.25
Brunnsjön,2003,single,41,231,154,0.012337662,5.2,439.775,,,,,,,,,0.009490509,,,,8,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,252,41,293,0.031746032,31.5
Brunnsjön,2006,single,46,227,146,0.046575342,7.4,501.6333333,,,,,,,,,0.077625571,,,,7,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,243,46,289,0.028806584,34.71428571
Brunnsjön,2016,single,26,229,168,0.017857143,4.5,643.9583333,,,,,,,,,0.029761905,,,,8,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,267,26,293,0.029962547,33.375
Brunnsjön,2017,single,52,226,146,0.028082192,5.4,482.4,,,,,,,,,0.046803653,,,,9,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,238,52,290,0.037815126,26.44444444
Brunnsjön,2018,single,141,228,84,0,5.6,491.9833333,,,,,,,,,0,,,,9,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,223,66,289,0.040358744,24.77777778
Brunnsjön,2019,single,106,225,90,0.041111111,5.7,389.1666667,,,,,,,,,0.020555556,,,,8,,,0.4,60-70,7,46.35779966,mesotrophic,60.272,15.97,184,106,290,0.043478261,23
Carsington water,2011,single,206,272,28,0.089285714,5.5,174.0666667,,,,5.804,,,,,0.029761905,,,,12,0.208,,0.4,50-60,10,43.97901364,mesotrophic,53.048,-1.635,313,33,346,0.038338658,26.08333333
Carsington water,2013,single,10,282,236,0.019491525,6,616.1833333,,,,0.009733333,,,,,0.013922518,,,,12,0.0102,,0.4,50-60,10,43.97901364,mesotrophic,53.048,-1.635,342,10,352,0.035087719,28.5
Carsington water,2014,single,168,244,50,0.05,7.4,274.3,,,,0.0109,,,,,0.015625,,,,11,0.0096,,0.4,50-60,10,43.97901364,mesotrophic,53.048,-1.635,341,8,349,0.032258065,31
Carsington water,2017,single,219,237,10,0.93,10.9,48,,,,0.0204,,,,,0.58125,,,,12,0.00825,,0.4,50-60,10,43.97901364,mesotrophic,53.048,-1.635,304,59,363,0.039473684,25.33333333
Carsington water,2018,single,15,225,162,0.174691358,30.7,1230.7,,,,0.017316667,,,,,0.072788066,,,,12,0.0181,,0.4,50-60,10,43.97901364,mesotrophic,53.048,-1.635,336,15,351,0.035714286,28
Carsington water,2019,single,23,70,26,0.088461538,4.3,78.43333333,,,,0.0161,,,,,0.044230769,,,,10,0.0156,,0.4,50-60,10,43.97901364,mesotrophic,53.048,-1.635,307,23,330,0.03257329,30.7
Clear lake- alms,2002,single,176,240,29,0.510344828,20.5,1211.233333,,,,0.5605,0.9,8.54,,0.83,0.08953418,,,,6,0.496,0.82,0.4,50-60,8,58.75635839,eutrophic,50.15,-113.417,150,147,297,0.04,25
Clear lake- alms,2004,single,169,223,27,1.437037037,42.4,438.75,,,,0.4925,1.25,8.685,,0.995,0.399176955,,,,6,0.49,0.81,0.4,50-60,8,58.75635839,eutrophic,50.15,-113.417,161,139,300,0.037267081,26.83333333
Clear lake,2010,single,117,286,154,0.002922078,22.1,719.2925,,,,,,,,,0.001082251,,,,17,,,0.4,50-60,7,47.67074346,mesotrophic,50.679,-100.007,191,117,308,0.089005236,11.23529412
Clear lake,2011,single,94,215,113,0.012389381,19.5,942.33,,,,,,,,,0.013041453,,,,16,,,0.4,50-60,7,47.67074346,mesotrophic,50.679,-100.007,216,62,278,0.074074074,13.5
Clear lake,2012,spring,177,205,28,0.56,63.6025,914.9416667,,,,,,,,,0.257767549,,,,10,,,0.4,50-60,7,47.67074346,mesotrophic,50.679,-100.007,166,145,311,0.060240964,16.6
Coniston water,2005,single,25,256,211,0.028341232,10.4,1157.939167,,,,0.0239,0.050277778,,,,0.011759847,,,,15,0.021,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,316,25,341,0.047468354,21.06666667
Coniston water,2006,single,5,165,138,0.066376812,10.5,496.8391667,,,,0.062833333,0.060333333,,,,0.049534934,,,,14,0.033,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,349,5,354,0.040114613,24.92857143
Coniston water,2007,single,16,93,51,0.061568627,4.27,136.605,,,6.5,0.022266667,0.062333333,,,,0.054485511,0.20040708,0.271874183,,13,0.0608,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,331,16,347,0.039274924,25.46153846
Coniston water,2010,single,19,126,84,0.144285714,13,336.01,,,5.09,0.00742,,,,,0.163961039,0.131341698,1.248354794,4.82,12,0.0069,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,344,19,363,0.034883721,28.66666667
Coniston water,2011,single,28,223,173,0.014624277,4.1,442.2075,,,8.76,0.006181429,,,,,0.016809514,0.32638293,0.051502431,4.4,12,0.0056,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,315,28,343,0.038095238,26.25
Coniston water,2012,single,67,213,118,0.038135593,5.9,471.5866667,,,10.46,0.00884,,,,,0.027239709,0.427657117,0.063695209,6.1,12,0.01,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,329,10,339,0.036474164,27.41666667
Coniston water,2014,single,7,182,149,0.033355705,5.5,332.0466667,,,8.816666667,0.00695,,,,,0.062935292,0.329701528,0.190885654,6.8,12,0.0063,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,330,7,337,0.036363636,27.5
Coniston water,2015,single,20,222,169,0.022485207,4.9,524.8666667,,,8.985714286,0.008047143,,,,,0.020441097,0.339633201,0.060185804,6.5,12,0.0079,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,317,20,337,0.03785489,26.41666667
Coniston water,2016,single,13,217,174,0.021724138,8.6,616.4933333,,,10.65714286,0.008184286,,,,,0.035038932,0.43953353,0.079718451,7.6,12,0.0084,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,328,13,341,0.036585366,27.33333333
Coniston water,2017,single,12,223,176,0.024147727,5,500.5958333,,,9.985714286,0.007304286,,,,,0.03219697,0.399142926,0.080665265,6.9,12,0.0052,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,329,12,341,0.036474164,27.41666667
Coniston water,2018,single,12,248,206,0.013932039,4.8,589.6583333,,,11.5375,0.0074,,,,,0.026286866,0.492545788,0.053369385,6,12,0.0072,,0.4,50-60,10,42.81869017,mesotrophic,54.353,-3.066,328,12,340,0.036585366,27.33333333
Coniston water -stillwater,2005,single,13,264,202,0.022079208,6.87,980.8966667,,,10.5875,0.018,,,,,0.014525795,0.435337161,0.033366769,6.6,12,0.018,,0.4,50-60,10,44.67711745,mesotrophic,54.3,-3.093,335,13,348,0.035820896,27.91666667
Coniston water -stillwater,2006,single,10,289,209,0.018803828,5.8,797.825,,,9.785714286,0.017571429,,,,,0.010055523,0.387159535,0.025972556,6.1,10,0.008,,0.4,50-60,10,44.67711745,mesotrophic,54.3,-3.093,331,10,341,0.03021148,33.1
Constance untersee -rhein river,1998,single,15,140,116,0.013362069,9.5,461.443,,,,,,,,,0.006852343,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,349,15,364,0.074498567,13.42307692
Constance untersee -rhein river,1999,single,138,235,77,0.058441558,9.2,417.34,,,,,,,,,0.01461039,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,336,25,361,0.077380952,12.92307692
Constance untersee -rhein river,2000,single,24,53,17,0.217647059,9.6,68.76,,,,,,,,,0.31092437,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,339,24,363,0.076696165,13.03846154
Constance untersee -rhein river,2002,single,21,92,56,0.055357143,6.1,228.09,,,,,,,,,0.026360544,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,329,21,350,0.079027356,12.65384615
Constance untersee -rhein river,2003,spring,61,98,37,0.02972973,6.46,169.064,,,,,,,,,0.016516517,,,,25,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,330,9,339,0.075757576,13.2
Constance untersee -rhein river,2003,summer,182,284,102,0.042156863,6.6,409.6,,,,,,,,,0.01916221,,,,25,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,330,9,339,0.075757576,13.2
Constance untersee -rhein river,2004,spring,3,89,86,0.014651163,6.6,394.9665,,,,,,,,,0.002817531,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,352,3,355,0.073863636,13.53846154
Constance untersee -rhein river,2004,summer,183,243,60,0.01585,4.6,172.189,,,,,,,,,0.01585,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,352,3,355,0.073863636,13.53846154
Constance untersee -rhein river,2005,single,24,220,182,0.004010989,6.71,720.88,,,,,,,,,0.001315078,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,337,24,361,0.077151335,12.96153846
Constance untersee -rhein river,2007,single,22,154,131,0.040030534,7.927,437.47225,,,,,,,,,0.014920065,,,,25,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,323,22,345,0.077399381,12.92
Constance untersee -rhein river,2009,single,9,67,38,0.054578947,8.415,133.4301,,,,,,,,,0.034434667,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,346,9,355,0.075144509,13.30769231
Constance untersee -rhein river,2015,single,12,161,127,0.024968504,6.463,428.26365,,,,,,,,,0.010776221,,,,26,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,337,12,349,0.077151335,12.96153846
Constance untersee -rhein river,2017,single,24,80,40,0.05175,4.44,91.042,,,,,,,,,0.058146067,,,,24,,,0.4,40-50,7,42.21644755,mesotrophic,47.652,8.895,322,24,346,0.074534161,13.41666667
Cotswold lake 12,2011,single,166,230,30,0.1,9,200,,,,0.02955,,,,,0.016666667,,,,12,0.01715,,0.4,50-60,10,47.70865157,mesotrophic,51.67,-1.909,305,10,315,0.039344262,25.41666667
Cotswold lake 12,2014,single,64,247,149,0.030872483,8.3,797.0166667,,,,0.014633333,,,,,0.008343914,,,,12,0.0077,,0.4,50-60,10,47.70865157,mesotrophic,51.67,-1.909,323,7,330,0.037151703,26.91666667
Cotswold lake 12,2019,single,119,198,74,0.018918919,3.6,232.4666667,,,,0.010533333,,,,,0.008599509,,,,11,0.0105,,0.4,50-60,10,47.70865157,mesotrophic,51.67,-1.909,329,23,352,0.03343465,29.90909091
Cotswold lake 12 outflow,2005,single,89,171,55,0.014545455,4,158.25,,,12.48,0.02,,,,,0.008080808,0.54881575,0.014724082,10,12,0.022,,0.4,50-60,10,47.13425307,mesotrophic,51.668,-1.907,323,24,347,0.037151703,26.91666667
Cotswold lake 12 outflow,2006,single,145,208,28,0.2,7.8,323.8666667,,,17.315,0.01085,,,,,0.090909091,0.808280148,0.112472255,15.58,11,0.006,,0.4,50-60,10,47.13425307,mesotrophic,51.668,-1.907,301,33,334,0.03654485,27.36363636
Cotswold lake 12 outflow,2007,single,109,171,55,0.007272727,3,166.8333333,,,17.43,0.00585,,,,,0.002797203,0.813510496,0.003438435,14.42,8,0.003,,0.4,50-60,10,47.13425307,mesotrophic,51.668,-1.907,207,26,233,0.038647343,25.875
Derwentwater,1991,single,11,147,122,0.102459016,14.1,505.74,,,5.22,9.45,4.63,6.45,,,0.064036885,0.137297987,0.466408043,2.2,25,11,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,332,11,343,0.075301205,13.28
Derwentwater,1992,single,6,216,196,0.02755102,8.8,1029.53,,,9.64,10.93333333,4.59,6.814285714,,,0.017219388,0.378449719,0.045499803,5.8,24,9.1,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,350,6,356,0.068571429,14.58333333
Derwentwater,1993,single,18,285,253,0.026482213,9.7,1263.81,,,11.60555556,15.84444444,4.075,6.838888889,,,0.008827404,0.496632749,0.017774511,4.8,24,14.4,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,337,18,355,0.071216617,14.04166667
Derwentwater,1994,single,4,180,162,0.024074074,6.8,745.24,,,7.2,12.50833333,3.883333333,6.816666667,,,0.010030864,0.237811469,0.042179901,3.1,24,10.6,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,342,4,346,0.070175439,14.25
Derwentwater,1996,single,17,129,98,0.053061224,7.9,536.62,,,4.685714286,13.51428571,4.428571429,6.8,,,0.019652305,0.11342744,0.173258828,5.9,24,8.4,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,335,17,352,0.071641791,13.95833333
Derwentwater,1998,single,7,189,168,0.029761905,9.8,838.32,,,9.292307692,8.7,4,6.869230769,,,0.021258503,0.357755219,0.059421924,4.4,25,7,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,337,7,344,0.074183976,13.48
Derwentwater,1999,single,7,133,112,0.072321429,11.1,671.595,,,6.8,7.788888889,3.688888889,6.855555556,,,0.024107143,0.216220845,0.111493149,5.4,25,8.5,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,348,7,355,0.07183908,13.92
Derwentwater,2000,single,6,201,181,0.028176796,7.6,786.24,,,10.26153846,8.084615385,4.123076923,6.876923077,,,0.011270718,0.415712635,0.027111801,5.1,25,13.3,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,349,6,355,0.071633238,13.96
Derwentwater,2002,single,9,233,210,0.022380952,7.8,925.55,,,10.7125,8.26875,4.45625,6.925,,,0.007219662,0.442869571,0.016302005,3.1,25,6.7,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,336,9,345,0.074404762,13.44
Derwentwater,2003,single,8,218,196,0.025510204,7.9,876.68,,,10.16,8.426666667,5.42,7.033333333,,,0.008796622,0.409607966,0.021475711,2.7,25,4.8,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,336,8,344,0.074404762,13.44
Derwentwater,2004,single,7,217,196,0.036734694,9.1,832.64,,,10.8,9.066666667,4.493333333,7.013333333,,,0.019334049,0.448143158,0.043142574,4.6,25,9.7,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,337,7,344,0.074183976,13.48
Derwentwater,2005,single,14,250,223,0.034977578,17.1,1311.64,,,11.71764706,10.24117647,4.334375,6.988235294,,,0.021860987,0.503358016,0.043430294,6.1,25,16.5,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,335,14,349,0.074626866,13.4
Derwentwater,2006,single,165,193,14,0.428571429,13,149.52,,,16.7,12.75,4.75,7.25,,,0.06122449,0.779386747,0.078554697,15.8,25,11.95,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,342,11,353,0.073099415,13.68
Derwentwater,2008,single,17,206,175,0.036,7.5,718.245,,,10,7.25,5.4125,6.891666667,,,0.03,0.4,0.075,5.2,24,,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,336,17,353,0.071428571,14
Derwentwater,2009,single,15,260,203,0.037931034,11,1004.41,,,10.99333333,9.183333333,4.463333333,6.94,,,0.011494253,0.459794991,0.024998647,5.1,21,14,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,329,15,344,0.063829787,15.66666667
Derwentwater,2010,spring,21,96,75,0.058666667,7.8,385.43,,,4.375,8.5,4.025,6.9,,,0.017254902,0.100323276,0.171993008,2.3,22,9.6,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,308,21,329,0.071428571,14
Derwentwater,2010,summer,161,231,70,0.127142857,14.5,555.02,,,17.2,9.833333333,4.183333333,7.083333333,,,0.031785714,0.802994286,0.039583986,16.15,22,5.65,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,308,21,329,0.071428571,14
Derwentwater,2011,single,12,206,183,0.039344262,10.5,889.8,,,10.60714286,5.385714286,4.730769231,6.915384615,,,0.011922504,0.436520673,0.027312575,2.1,25,5,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,337,12,349,0.074183976,13.48
Derwentwater,2012,single,5,229,210,0.026666667,15.1,1152.2,,,11,5.213333333,4.593333333,6.907142857,,,0.007207207,0.460196721,0.015661144,5.5,24,5,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,350,5,355,0.068571429,14.58333333
Derwentwater,2013,spring,10,94,84,0.054761905,5.8,360.92,,,4,5,4.4,6.771428571,,,0.045634921,0.085333333,0.534784226,6.7,25,5,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,336,10,346,0.074404762,13.44
Derwentwater,2013,summer,177,234,57,0.147368421,16.7,534.3,,,19.08,6.354,4.5,7.1,,,0.066985646,0.881974602,0.075949631,16.15,25,7.02,,0.4,50-60,10,46.86655714,mesotrophic,54.575,-3.146,336,10,346,0.074404762,13.44
Derwentwater -england,2008,single,21,171,121,0.023801653,4.2,363.09,,,7.96,0.00548,,,,,0.029026406,0.280207821,0.10358885,6,12,0.003,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,332,21,353,0.036144578,27.66666667
Derwentwater -england,2009,single,13,260,224,0.007589286,4.7,669.1833333,,,10.515,0.00775,,,,,0.002529762,0.430969599,0.005869931,4.79,12,0.0129,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,335,13,348,0.035820896,27.91666667
Derwentwater -england,2010,single,21,228,169,0.01183432,7,724.3833333,,,9.908571429,0.0092,,,,,0.00591716,0.394517178,0.014998484,2.29,12,0.0257,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,328,21,349,0.036585366,27.33333333
Derwentwater -england,2011,single,145,200,20,0.17,5.2,76,,,13.55,0.0063,,,,,0.094444444,0.611334209,0.154489055,11.7,12,0.0077,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,321,25,346,0.037383178,26.75
Derwentwater -england,2012,single,12,214,181,0.03480663,7.8,610.2666667,,,9.757142857,0.007008571,,,,,0.02320442,0.385450229,0.06020082,6.3,12,0.0039,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,328,12,340,0.036585366,27.33333333
Derwentwater -england,2013,single,10,266,217,0.035529954,8.6,734.6733333,,,10.15,0.0102375,,,,,0.039921297,0.409007032,0.097605404,6.7,12,0.0075,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,327,10,337,0.036697248,27.25
Derwentwater -england,2014,single,9,217,179,0.050167598,9.9,630.3833333,,,10.05714286,0.006857143,,,,,0.054529998,0.403429634,0.135166069,5.8,12,0.0077,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,329,9,338,0.036474164,27.41666667
Derwentwater -england,2015,single,8,195,169,0.026035503,6,628.1,,,8.616666667,0.007283333,,,,,0.023668639,0.318014208,0.074426357,6.5,11,0.0105,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,312,8,320,0.03525641,28.36363636
Derwentwater -england,2016,single,21,230,182,0.042857143,8.9,749.15,,,11.1,0.008828571,,,,,0.038961039,0.4662218,0.083567604,3.8,12,0.0057,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,327,21,348,0.036697248,27.25
Derwentwater -england,2017,single,114,202,63,0.06031746,6.7,277.5166667,,,15.23333333,0.008766667,,,,,0.020799124,0.704819427,0.029509862,11.4,12,0.0057,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,326,20,346,0.036809816,27.16666667
Derwentwater -england,2018,single,19,227,180,0.045444444,9,571.7866667,,,11.07142857,0.012542857,,,,,0.055420054,0.464500537,0.119311066,2.9,12,0.0056,,0.4,50-60,10,43.96636183,mesotrophic,54.579,-3.146,319,19,338,0.037617555,26.58333333
Elterwater -outer basin,2007,single,116,226,90,0.020888889,2.7,156.195,,,15.5,0.0062425,0.07,,,,0.025474255,0.718916031,0.035434256,,13,0.00317,,0.4,50-60,10,42.94738519,mesotrophic,54.428,-3.025,328,10,338,0.039634146,25.23076923
Elterwater -outer basin,2011,single,28,84,27,0.038518519,1.6,27.495,,,,0.0039,,,,,0.068783069,,,,12,0.0039,,0.4,50-60,10,42.94738519,mesotrophic,54.428,-3.025,321,28,349,0.037383178,26.75
Elterwater -outer basin,2013,single,15,191,154,0.020779221,4.1,349.0333333,,,,0.00575,,,,,0.041558442,,,,12,0.0043,,0.4,50-60,10,42.94738519,mesotrophic,54.428,-3.025,324,15,339,0.037037037,27
Elterwater -outer basin,2014,single,13,219,184,0.033152174,9.3,581.5166667,,,,0.008185714,,,,,0.066304348,,,,12,0.0059,,0.4,50-60,10,42.94738519,mesotrophic,54.428,-3.025,330,13,343,0.036363636,27.5
Elterwater -outer basin,2015,single,70,250,156,0.013269231,4.9,451.6483333,,,,0.008316667,,,,,0.01426799,,,,11,0.0064,,0.4,50-60,10,42.94738519,mesotrophic,54.428,-3.025,314,13,327,0.035031847,28.54545455
Elterwater -outer basin,2016,single,14,134,90,0.025333333,2.8,146.5366667,,,,0.00676,,,,,0.048717949,,,,12,0.0075,,0.4,50-60,10,42.94738519,mesotrophic,54.428,-3.025,335,14,349,0.035820896,27.91666667
Elterwater -outer basin,2017,single,100,163,31,0.44516129,15.9,196.7983333,,,,0.0147,,,,,0.211981567,,,,12,0.0062,,0.4,50-60,10,42.94738519,mesotrophic,54.428,-3.025,322,18,340,0.037267081,26.83333333
Elterwater -outer basin,2018,single,73,197,82,0.134146341,13,509.75,,,,0.01135,,,,,0.067073171,,,,12,0.0053,,0.4,50-60,10,42.94738519,mesotrophic,54.428,-3.025,335,11,346,0.035820896,27.91666667
